state_time,t_peak,peak_tn,experiment_type,trial_phase,stride_in_condition,est_stride_dur,actual_stride_dur
1343156,51.3,0.08000000000000003,sav,A,4,1070,1090
1344246,51.3,0.18,sav,B,1,1090,1090
1345336,51.3,0.18,sav,B,2,1090,1090
1346416,51.3,0.18,sav,B,3,1090,1080
1347506,51.3,0.18,sav,B,4,1090,1090
1348556,51.3,0.18,sav,B,5,1090,1050
1360536,51.3,0.07000000000000003,sav,A,1,1080,1070
1361576,51.3,0.07000000000000003,sav,A,1,1080,1050
1362646,51.3,0.07000000000000003,sav,A,2,1070,1070
1363716,51.3,0.07000000000000003,sav,A,3,1070,1070
1364786,51.3,0.07000000000000003,sav,A,4,1070,1070
1365876,51.3,0.18,sav,B,1,1070,1090
1366976,51.3,0.18,sav,B,2,1070,1100
1368046,51.3,0.18,sav,B,3,1070,1070
1369106,51.3,0.18,sav,B,4,1070,1060
1370186,51.3,0.18,sav,B,5,1080,1080
1380976,51.3,0.06000000000000003,sav,A,1,1090,1090
1382056,51.3,0.06000000000000003,sav,A,1,1090,1090
1383136,51.3,0.06000000000000003,sav,A,2,1090,1080
1384226,51.3,0.06000000000000003,sav,A,3,1090,1090
1385306,51.3,0.06000000000000003,sav,A,4,1090,1080
1386376,51.3,0.18,sav,B,1,1080,1070
1387456,51.3,0.18,sav,B,2,1080,1080
1388516,51.3,0.18,sav,B,3,1080,1060
1389606,51.3,0.18,sav,B,4,1080,1090
1390666,51.3,0.18,sav,B,5,1070,1060
